title,price,location,room,bath,size,type,purpose,updated,link
A Commercial Office Is Available For Rent In Shegunbagicha Nearby Begum Rahima Adarsha Balika Uchcha Bidyalaya,4.5 Lakh,"Shegunbagicha, Dhaka",,,"5,000 sqft",Office,For Rent,8 March 2022,https://www.bproperty.com//en/property/details-1976326.html
View This Spacious 10884 Sq Ft Commercial Space For Rent In Tejgaon,17.41 Lakh,"Tejgaon, Dhaka",,,"10,884 sqft",Office,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-5488902.html
A Comfortable Commercial Space In Uttara Near Milestone School And College Is Up For Rent,2.94 Lakh,"Sector 14, Uttara, Dhaka",,,"2,450 sqft",Office,For Rent,15 February 2023,https://www.bproperty.com//en/property/details-1831121.html
See This Office Space Of 1200 Sq. ft Is For Rent Located In Patharghata Near Asadgonj Jame Masque.,40 Thousand,"Patharghata, Kotwali, Chattogram",,,"1,200 sqft",Office,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-2004899.html
4700 SQ FT road-sided office for rent in 22 No. Enayet Bazaar Ward,3.76 Lakh,"22 No. Enayet Bazaar Ward, Chattogram",,,"4,700 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5294272.html
4700 SQ FT road-sided office for rent in 22 No. Enayet Bazaar Ward,3.76 Lakh,"22 No. Enayet Bazaar Ward, Chattogram",,,"4,700 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5294276.html
"Best Location For Your Office, This 1500 Sq Ft Business Space Is Ready To Rent At Section 10, Mirpur",70 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5079488.html
"Spacious office space of 16,500 sq ft is waiting for rent in nikunja 2",24.75 Lakh,"Nikunja 2, Nikunja, Dhaka",,,"16,500 sqft",Office,For Rent,17 September 2023,https://www.bproperty.com//en/property/details-5247633.html
"Fully Fitted Office Space Of 120 Sq Ft Is Ready To Rent In Zakir Hossain Road, Khulshi",15 Thousand,"Khulshi, Chattogram",,,120 sqft,Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-4936046.html
"In Tejgaon Near Kawran Bazar Super Market, This Office Space Is Up For Rent.",45 Thousand,"Karwan Bazar, Tejgaon, Dhaka",,,750 sqft,Office,For Rent,9 July 2020,https://www.bproperty.com//en/property/details-2029798.html
A Very Aesthetic Business Space Is Up For Rent In The Most Convenient Location Of Uttara Near To Bank Asia Limited,1.4 Lakh,"Sector 11, Uttara, Dhaka",,,"2,413 sqft",Office,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-1822947.html
"Commercial Office Of 4575 Sq Ft Is For Rent In Zakir Hossain Road, Khulshi",5.49 Lakh,"Khulshi, Chattogram",,,"4,575 sqft",Office,For Rent,10 January 2022,https://www.bproperty.com//en/property/details-4936041.html
A Commercial Space Is Available For Rent Which Is Located In Bayazid Nearby Armed Police Battalion Public School,16 Thousand,"Aturar Depo, Bayazid, Chattogram",,,850 sqft,Office,For Rent,15 February 2023,https://www.bproperty.com//en/property/details-1989052.html
"If You Need A Spacious Office Area Like 9500 Sq Ft, Then Rent This Perfect Commercial Space In Badda, Pragati Sarani",14.25 Lakh,"Shahjadpur, Badda, Dhaka",,,"9,500 sqft",Office,For Rent,9 March 2023,https://www.bproperty.com//en/property/details-5443256.html
"A Rightly Planned Commercial Space Is Found For Rent In Mohammadpur, Near Mohammadpur Shia Masjid",5.5 Lakh,"Mohammadpur, Dhaka",,,"2,800 sqft",Office,For Rent,26 December 2021,https://www.bproperty.com//en/property/details-1947722.html
An Office Space Is Vacant For Rent In Dhanmondi Near To Sonali Bank Limited,3.7 Lakh,"Dhanmondi, Dhaka",,,"3,700 sqft",Office,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-1976141.html
We Are Happy To Presents This 1500 Sq Ft Fitted Commercial Office Located In Mirpur Section 10 For Rent,70 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5079489.html
Lucrative Business Space Up For Rent In Shahjadpur Near To Bhola Jame Masjid,1.82 Lakh,"Shahjadpur, Badda, Dhaka",,,"2,600 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1986705.html
Need New Office Space For Your Business? Check This Elegant And Spacious Office Space Covering 1700 Sq. Ft. Located In Uttara Near To Dhl Uttara Service Point.,70 Thousand,"Sector 4, Uttara, Dhaka",,,"1,700 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-1790719.html
At Banani A Modern Commercial office Is Ready For Rent Near Eqms Consulting Limited,3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-1966970.html
Take A Look At This 1197 Sq Ft Commercial Office For Rent At 7 No. West Sholoshohor Ward,1.2 Lakh,"7 No. West Sholoshohor Ward, Chattogram",,,"1,197 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-4173310.html
"We Are Presenting This 1,413 Sq Ft Commercial Office For Rent Which Is Located In Cda Avenue, Chattogram",1.2 Lakh,"7 No. West Sholoshohor Ward, Chattogram",,,"1,413 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-4173312.html
Near Nrb Bank Limited An Commercial Office In Banani Is Up For Rent,3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-1966971.html
3300 Square Feet Commercial Space For Rent In Banani,1.6 Lakh,"Banani, Dhaka",,,"3,300 sqft",Office,For Rent,14 September 2023,https://www.bproperty.com//en/property/details-1920601.html
"1700 Sq Ft Office To Rent In Badda, Shahjadpur",1.5 Lakh,"Badda, Dhaka",,,"1,700 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5300224.html
Grab This 3400 Square Feet Office For Rent In Banani,2.21 Lakh,"Banani, Dhaka",,,"3,400 sqft",Office,For Rent,14 September 2023,https://www.bproperty.com//en/property/details-5557630.html
Checkout This 9200 Square Feet Commercial Space For Rent In Uttar Badda,8.46 Lakh,"Uttar Badda, Badda, Dhaka",,,"9,200 sqft",Office,For Rent,14 September 2023,https://www.bproperty.com//en/property/details-4893666.html
Have A Look At This 5000 Sq Ft Rental Office In Agargaon,2.5 Lakh,"Agargaon, Dhaka",,,"5,000 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-4176587.html
"7665 Square Feet Commercial Office For Rent In Badda, Bir Uttam Rafiqul Islam Avenue",6.13 Lakh,"Badda, Dhaka",,,"7,665 sqft",Office,For Rent,14 March 2023,https://www.bproperty.com//en/property/details-3682266.html
"We offer you A 5000 Sq Ft Commercial Office for Rent in Begum Rokeya Avenue, Agargaon",2.5 Lakh,"Agargaon, Dhaka",,,"5,000 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5013372.html
Take A Look At This 5000 Sq Ft Office To Rent In Agargaon,2.5 Lakh,"Agargaon, Dhaka",,,"5,000 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-4176591.html
"5000 Sq Ft an Ideal Commercial Space Is All Set for Rent in Begum Rokeya Avenue, Agargaon",2.5 Lakh,"Agargaon, Dhaka",,,"5,000 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5013367.html
"Check This Nicely Constructed Commercial Office Of 5000 Sq Ft Is Now Available for Rent in Begum Rokeya Avenue, Agargaon",2.5 Lakh,"Agargaon, Dhaka",,,"5,000 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5013370.html
"Make This 5000 Sq Ft Rental Office Your Business Location, Which Is Located In Agargaon",2.5 Lakh,"Agargaon, Dhaka",,,"5,000 sqft",Office,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-4176585.html
Verify This 9200 Square Feet Commercial Space For Rent In Uttar Badda,8.46 Lakh,"Uttar Badda, Badda, Dhaka",,,"9,200 sqft",Office,For Rent,14 September 2023,https://www.bproperty.com//en/property/details-4893665.html
5000 Sq Ft Huge Commercial Space For Rent In Tejgaon Industrial Area,6 Lakh,"Tejgaon, Dhaka",,,"5,000 sqft",Office,For Rent,21 March 2023,https://www.bproperty.com//en/property/details-5560674.html
View This 8600 Sq Ft Commercial Space For Rent At Uttar Badda,7.91 Lakh,"Uttar Badda, Badda, Dhaka",,,"8,600 sqft",Office,For Rent,15 September 2023,https://www.bproperty.com//en/property/details-4893672.html
"A Commercial Space With An Ample Area Count Of 9000 Square Feet Is For Rent In Mirpur, East Shewrapara",4.5 Lakh,"East Shewrapara, Mirpur, Dhaka",,,"9,000 sqft",Office,For Rent,23 October 2022,https://www.bproperty.com//en/property/details-5458137.html
Check This Commercial office Located In Banani Vacant For Rent Near Banani Police Station,3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-1933453.html
Ample Commercial Floor Is Available For Rent In Banani Nearby Banani Chairmanbari Masjid,7.5 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-1931937.html
A Nice Commercial Office In Banani Is Available For Rent Near Paradigm By Innstar,3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,17 September 2023,https://www.bproperty.com//en/property/details-1967802.html
Visit This Office Space For Rent Located In Uttara Near To Uttara Adhunik Medical College And Hospital.,1.75 Lakh,"Sector 9, Uttara, Dhaka",,,"2,500 sqft",Office,For Rent,7 July 2021,https://www.bproperty.com//en/property/details-1969497.html
An Commercial Office Is Vacant For Rent In Banani Near To Bangladesh Commerce Bank.,7.5 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,17 September 2023,https://www.bproperty.com//en/property/details-1931939.html
See This Office Space For Rent Located In Joar Sahara Near To Shere Bangla Ideal High School,1.95 Lakh,"Joar Sahara, Dhaka",,,"3,000 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1976641.html
1500 Sq Ft Amazing Office Area For Rent At Agrabad Commercial Area,82.5 Thousand,"36 Goshail Danga Ward, Chattogram",,,"1,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-4908202.html
Obtain A Great Office Space Of 3500 Sq Ft In The Busiest Location Of South Banasree Project Is Ready And Vacant For Rent,1.75 Lakh,"Block L, South Banasree Project, Banasree, Dhaka",,,"3,500 sqft",Office,For Rent,3 March 2022,https://www.bproperty.com//en/property/details-4582623.html
"Eminent And Enough Lax 6000 Square Feet Commercial Space Up For Rent In Begum Rokeya Avenue, East Shewrapara",1.5 Lakh,"East Shewrapara, Mirpur, Dhaka",,,"6,000 sqft",Office,For Rent,23 November 2022,https://www.bproperty.com//en/property/details-5458153.html
Rent This Nice 1800 Sq Ft Office In Baridhara,80 Thousand,"Block J, Baridhara, Dhaka",,,"1,800 sqft",Office,For Rent,24 August 2023,https://www.bproperty.com//en/property/details-3945638.html
Well-developed 6600 SQ FT Office up for rent in Motijheel,6.6 Lakh,"Motijheel, Dhaka",,,"6,600 sqft",Office,For Rent,27 July 2022,https://www.bproperty.com//en/property/details-5454702.html
"A Very Well Fitted 3000 Sq Ft Business Space Is Up For Rent In Sector 6, Uttara",3 Lakh,"Sector 6, Uttara, Dhaka",,,"3,000 sqft",Office,For Rent,11 September 2023,https://www.bproperty.com//en/property/details-3476287.html
Visit This 2500 Sf Office In Shegunbagicha Near Ramna Ac (land) Office,2.25 Lakh,"Shegunbagicha, Dhaka",,,"2,500 sqft",Office,For Rent,8 March 2022,https://www.bproperty.com//en/property/details-1976329.html
"2000 Square Feet Commercial Space Is Avaialble For Rent At Badda, Shahjadpur",1.2 Lakh,"Shahjadpur, Badda, Dhaka",,,"2,000 sqft",Office,For Rent,23 May 2023,https://www.bproperty.com//en/property/details-3404208.html
See This Commercial Office For Rent Located In Banani Near To Nrb Bank Limited,3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-1966972.html
Deal With Your Business in 3000 Sq Ft Office with a Convenient To Rent in Natun Bazar,1.65 Lakh,"Natun Bazar, Badda, Dhaka",,,"3,000 sqft",Office,For Rent,20 July 2020,https://www.bproperty.com//en/property/details-2035226.html
Near Therap (bd) Ltd. This Commercial Office Is Vacant For Rent At Banani,4.5 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-1966969.html
In Double Mooring Near Government Commerce College This 875 Sq. Ft Office Space Up For Rent.,36.75 Thousand,"Double Mooring, Chattogram",,,875 sqft,Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-1915230.html
2200 Sq Ft Office Is Ready For Rent In Banani Dohs,1 Lakh,"Banani DOHS, Dhaka",,,"2,200 sqft",Office,For Rent,6 March 2023,https://www.bproperty.com//en/property/details-1879175.html
1800 Square Feet Commercial Office Area For Rent In Adabor,35 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",,,"1,800 sqft",Office,For Rent,30 August 2022,https://www.bproperty.com//en/property/details-4675125.html
Obtain A Great Office Space Of 14000 Sq Ft In The Busiest Location Of East Shewrapara Is Ready And Vacant For Rent,4.9 Lakh,"East Shewrapara, Mirpur, Dhaka",,,"14,000 sqft",Office,For Rent,23 November 2022,https://www.bproperty.com//en/property/details-5458150.html
Verify This 3500 Sq Ft Commercial Space Ready To Rent Chawk Bazar,1.5 Lakh,"Joy Nagar, Chawk Bazar, 16 No. Chawk Bazaar Ward, Chattogram",,,"3,500 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5411615.html
"Check This Readily Available 2400 Sq Ft Lucrative Business Space Up For Rent In Mirpur Road, Dhanmondi",2.5 Lakh,"Dhanmondi, Dhaka",,,"2,400 sqft",Office,For Rent,31 July 2023,https://www.bproperty.com//en/property/details-4080405.html
This 3500 Sq Ft Commercial Space Is Ready To Rent In 16 No. Chawk Bazaar Ward,1.5 Lakh,"Joy Nagar, Chawk Bazar, 16 No. Chawk Bazaar Ward, Chattogram",,,"3,500 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5411617.html
1500 Sq Ft Commercial Office For Rent In Uttara Close To Police Station,45 Thousand,"Sector 3, Uttara, Dhaka",,,"1,500 sqft",Office,For Rent,11 September 2023,https://www.bproperty.com//en/property/details-1857198.html
"Prominent Location And Splendid Outlook, This 3000 Sq Ft Commercial area Is Up For Rent At Banani",3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,17 September 2023,https://www.bproperty.com//en/property/details-4300915.html
"At Banani, Quality Workspace Is Up For Rent",3.08 Lakh,"Banani, Dhaka",,,"2,200 sqft",Office,For Rent,9 May 2023,https://www.bproperty.com//en/property/details-1932066.html
This Vacant Office Space Of 1000 Sq Ft Situated In Middle Badda Is Up For Rent,30 Thousand,"Middle Badda, Badda, Dhaka",,,"1,000 sqft",Office,For Rent,9 September 2023,https://www.bproperty.com//en/property/details-5424713.html
"A Commercial Office Is Up For Rent In Double Mooring , Near Prime Bank Limited.",60 Thousand,"Double Mooring, Chattogram",,,"1,380 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1980926.html
"A 380 SFT Commercial Office For Rent At Bir Uttam C. r. Datta Road, Hatirpool",27 Thousand,"Hatirpool, Dhaka",,,380 sqft,Office,For Rent,28 February 2023,https://www.bproperty.com//en/property/details-3901012.html
See This Vacant Commercial office Up For Rent In Banani Near Banani Police Station,3.9 Lakh,"Banani, Dhaka",,,"3,000 sqft",Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-1933448.html
"950 Sq Ft Commercial Office Is Up For Rent In Hatirpool, Elephant Road",35 Thousand,"Hatirpool, Dhaka",,,950 sqft,Office,For Rent,10 September 2023,https://www.bproperty.com//en/property/details-5294502.html
"Start Your Business In This 2000 Sq Ft Office For Rent, In Cda Avenue, Near Nasirabad Boys School",1.5 Lakh,"East Nasirabad, Chattogram",,,"2,000 sqft",Office,For Rent,10 January 2023,https://www.bproperty.com//en/property/details-1748999.html
"1500 Sq Ft Office Space With Different Business Scopes Is For Rent In Tejgaon, Hatir Jheel Link Road",90 Thousand,"Tejgaon, Dhaka",,,"1,500 sqft",Office,For Rent,6 August 2023,https://www.bproperty.com//en/property/details-4361861.html
A Commercial Office Is Available For Rent In Nikunja 2 Nearby Khilkhet Nikunja 2 Jame Masjid,1.1 Lakh,"Nikunja 2, Nikunja, Dhaka",,,"2,500 sqft",Office,For Rent,21 January 2023,https://www.bproperty.com//en/property/details-1970839.html
See This Office Space For Rent Located In Banani Near To Dhaka Bank Limited,3.15 Lakh,"Banani, Dhaka",,,"4,500 sqft",Office,For Rent,9 June 2021,https://www.bproperty.com//en/property/details-1949984.html
See This 1350 Sq Ft Commercial Space Up For Rent In West Sholoshohor Ward,67.5 Thousand,"7 No. West Sholoshohor Ward, Chattogram",,,"1,350 sqft",Office,For Rent,10 June 2020,https://www.bproperty.com//en/property/details-2019126.html
4200 Sq. Ft Office For Rent In Banani Next To Banani Catholic Church.,2.5 Lakh,"Banani, Dhaka",,,"4,200 sqft",Office,For Rent,23 May 2022,https://www.bproperty.com//en/property/details-3018690.html
5000 Sq. Ft. Workplace In Shegunbagicha Near National Press Club Is Up For Rent,4.5 Lakh,"Shegunbagicha, Dhaka",,,"5,000 sqft",Office,For Rent,8 March 2022,https://www.bproperty.com//en/property/details-1976322.html
"In Motijheel Near To Eastern Bank Limited (EBL), This Office Space Is Available For Rent",1.37 Lakh,"Motijheel, Dhaka",,,"3,050 sqft",Office,For Rent,10 January 2022,https://www.bproperty.com//en/property/details-1945463.html
