title,price,location,room,bath,size,type,purpose,updated,link
Take Rent This 2500 Sq Ft Office In Uttara Sonargaon Janapath.,7 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,20 February 2023,https://www.bproperty.com//en/property/details-5538761.html
"A Demandable Commercial Floor Of 1800 Sq Ft Is Up For Rent In Banani, Kemal Ataturk Avenue",2.7 Lakh,"Banani, Dhaka",,,"1,800 sqft",Floor,For Rent,30 July 2022,https://www.bproperty.com//en/property/details-4758724.html
"A Very Well Fitted 900 Sq Ft Commercial Floor Is Up For Rent In Block F, Banasree",45 Thousand,"Block F, Banasree, Dhaka",,,900 sqft,Floor,For Rent,22 August 2023,https://www.bproperty.com//en/property/details-4436688.html
Rent This Exact Corporate Place Of 3850 Sq Ft For Your Employees To Work And Relax In A Sound Environment,3.85 Lakh,"Sector 11, Uttara, Dhaka",,,"3,850 sqft",Floor,For Rent,27 February 2023,https://www.bproperty.com//en/property/details-5341831.html
2335 Sq Ft Commercial Area For Rent In Savar,81.72 Thousand,"Savar, Dhaka",,,"2,335 sqft",Floor,For Rent,26 February 2022,https://www.bproperty.com//en/property/details-5324134.html
Expand Your Booming Business By Renting This 2200 Square Feet Commercial Area In Uttara-12,1.5 Lakh,"Sector 12, Uttara, Dhaka",,,"2,200 sqft",Floor,For Rent,2 February 2022,https://www.bproperty.com//en/property/details-5455521.html
2335 Sq Ft Commercial Area For Rent In Savar,1.17 Lakh,"Savar, Dhaka",,,"2,335 sqft",Floor,For Rent,26 February 2022,https://www.bproperty.com//en/property/details-5324132.html
An Excellent Office Is Vacant Right Now For Rental Purpose At Dakshin Khan Which Is 7000 Sq Ft,2 Lakh,"Dakshin Khan, Dhaka",,,"7,000 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-5598829.html
Let Us Show You This 2700 Sq Ft Office Space For Rent In Baridhara DOHS,75 Thousand,"Baridhara DOHS, Dhaka",,,"2,700 sqft",Floor,For Rent,30 December 2021,https://www.bproperty.com//en/property/details-4331307.html
"Deal With This 200 Sq Ft Apartment For Rent In Uttara, Sector 4",12 Thousand,"Sector 4, Uttara, Dhaka",,,200 sqft,Floor,For Rent,16 January 2023,https://www.bproperty.com//en/property/details-3266452.html
2200 Sq Ft Commercial Area Is Up For Rent In Agargaon,4.4 Lakh,"Agargaon, Dhaka",,,"2,200 sqft",Floor,For Rent,28 July 2022,https://www.bproperty.com//en/property/details-5297997.html
"2500 Square Feet Open Floor Ready For Rent At Uttara » Sector 11, Sonargaon Janapath",7.5 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,5 February 2023,https://www.bproperty.com//en/property/details-5538759.html
A Perfectly Designed 6100 Sq Ft Commercial Space For Rent Located In Tejgaon -Link Road,6.05 Lakh,"Tejgaon, Dhaka",,,"6,100 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1952284.html
Looking For The Best Commercial Property? This Space Is For Rent In Banani,7.97 Lakh,"Banani, Dhaka",,,"6,129 sqft",Floor,For Rent,15 June 2021,https://www.bproperty.com//en/property/details-1944298.html
"Are You Thinking Of Expanding Your Business? See This Amazing Open Space Covering 1750 Sq. Ft. Located In Kemal Ataturk Avenue, Banani .",2.5 Lakh,"Banani, Dhaka",,,"1,750 sqft",Floor,For Rent,4 March 2022,https://www.bproperty.com//en/property/details-5016627.html
Check this 1600 Sq. Ft. lucrative office space up for rent in Lal Khan Bazaar near to Asian University for Women,36 Thousand,"Lal Khan Bazaar, Chattogram",,,"1,600 sqft",Floor,For Rent,1 August 2023,https://www.bproperty.com//en/property/details-1861764.html
Set up your new office in the busiest location of Sector 4 Uttara as a 1400 Sq. Ft. open space is prepared to be rented nearby Impel Service and Solutions Limited,1.49 Lakh,"Sector 4, Uttara, Dhaka",,,"1,400 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1808220.html
Stunning Commercial Floor At Uttara Near Monsur Ali Medical College Is Up For Rent,2.5 Lakh,"Sector 10, Uttara, Dhaka",,,"2,400 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1959492.html
Superb And Impressive Commercial Space For Rent Of 5700 Sq Ft Is Situated Tejgaon-Hatir Jheel Link Road .,6.05 Lakh,"Tejgaon, Dhaka",,,"5,700 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1952283.html
A 3800 Sq Ft Commercial Space Is Available For Rent Which Is Located In Genda Nearby Taikapara Eid Ga Mosque,76 Thousand,"Genda, Savar, Dhaka",,,"3,800 sqft",Floor,For Rent,16 June 2020,https://www.bproperty.com//en/property/details-2020521.html
Find A Magnificently Structured Commercial Open Space For Rent Of A Size Of 5500 Sq Ft That Is Placed Near Link Road In Tejgaon,6.05 Lakh,"Tejgaon, Dhaka",,,"5,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1952285.html
"Fully Fitted Commercial Floor Of 2950 Sq Ft Is Ready To Rent In Section 11, Mirpur",1.48 Lakh,"Block A, Section 11, Mirpur, Dhaka",,,"2,950 sqft",Floor,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-5587652.html
Visit This Abundant 8000 Sq Ft Commercial Floor For Rent In 19 No. South Bakalia Ward,2 Lakh,"19 No. South Bakalia Ward, Bakalia, Chattogram",,,"8,000 sqft",Floor,For Rent,24 July 2023,https://www.bproperty.com//en/property/details-5585509.html
"We Are Presenting This 2000 Sq Ft Commercial Floor For Rent Which Is Located In Section 11, Mirpur",1 Lakh,"Block A, Section 11, Mirpur, Dhaka",,,"2,000 sqft",Floor,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-5587653.html
"Deal With This 10000 Sq Ft Commercial Floor For Rent In 19 No. South Bakalia Ward, Tulatali",2.5 Lakh,"19 No. South Bakalia Ward, Bakalia, Chattogram",,,"10,000 sqft",Floor,For Rent,24 July 2023,https://www.bproperty.com//en/property/details-5585511.html
Outstanding Commercial Space In Banani Is Available For Rent,47 Lakh,"Banani, Dhaka",,,"11,500 sqft",Floor,For Rent,9 June 2021,https://www.bproperty.com//en/property/details-1923364.html
Seal The Deal Of Renting This 1900 Sq Ft Commercial Space In Gulshan 2,3.8 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"1,900 sqft",Floor,For Rent,14 June 2022,https://www.bproperty.com//en/property/details-4407722.html
Lovely 2500 Sq Ft Office Is Available To Rent In Uttara,7.5 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,2 January 2023,https://www.bproperty.com//en/property/details-5538758.html
25000 Sq. Ft Commercial Apartment For Rent In Dakshin Khan Nearby Gawair Adarsha High School.,4.5 Lakh,"Dakshin Khan, Dhaka",,,"25,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1884277.html
"2000 Sq Ft Open Space Waiting To Be Rented In Uttara, Gareeb-e-nawaz Avenue.",1.2 Lakh,"Sector 11, Uttara, Dhaka",,,"2,000 sqft",Floor,For Rent,9 June 2020,https://www.bproperty.com//en/property/details-1656821.html
Commercial Space For Rent In Middle Badda Near Jamuna Bank Limited,72.5 Thousand,"Middle Badda, Badda, Dhaka",,,"2,700 sqft",Floor,For Rent,13 July 2023,https://www.bproperty.com//en/property/details-1947532.html
"Beautiful Commercial Area Is Up For Rent At Baipail, Ashulia.",55 Thousand,"Baipail, Ashulia, Savar, Dhaka",,,"2,500 sqft",Floor,For Rent,7 December 2021,https://www.bproperty.com//en/property/details-4983518.html
2200 Sq Ft Commercial Floor For Rent In Agargaon,4.4 Lakh,"Agargaon, Dhaka",,,"2,200 sqft",Floor,For Rent,26 June 2022,https://www.bproperty.com//en/property/details-4447100.html
"Use This 3700 Sq Ft Rental Property As Your Office, Located At Gulshan",6.5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"3,700 sqft",Floor,For Rent,2 July 2021,https://www.bproperty.com//en/property/details-2077956.html
3000 Square Feet Large Commercial Space Is Available For Rent In Baipail.,66 Thousand,"Baipail, Ashulia, Savar, Dhaka",,,"3,000 sqft",Floor,For Rent,7 December 2021,https://www.bproperty.com//en/property/details-4983519.html
Are you thinking of expanding your business? See this amazing open space covering 1570 Sq. Ft. located in Sector 4 Uttara up for rent near to Bangladesh Club Limited.,2.73 Lakh,"Sector 4, Uttara, Dhaka",,,"1,570 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1808221.html
Rent This Commercial Floor Of 2600 Sq Ft In Agrabad Commercial Area,1.56 Lakh,"36 Goshail Danga Ward, Chattogram",,,"2,600 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5262243.html
"3700 Sq Ft Commercial Space For Rent In Gulshan 2 Circle, Gulshan 2",8.5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"3,700 sqft",Floor,For Rent,2 July 2021,https://www.bproperty.com//en/property/details-2077955.html
An Amazing Commercial Space Is Available For Rent In Uttara Nearby International Hope School Bangladesh,6.06 Lakh,"Sector 4, Uttara, Dhaka",,,"4,659 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1899198.html
View This 4000 Sq Ft Commercial Space For Rent In Savar,1.6 Lakh,"Block A, Radio Colony, Savar, Dhaka",,,"4,000 sqft",Floor,For Rent,1 March 2022,https://www.bproperty.com//en/property/details-5137042.html
2200 Sq Ft Commercial Space For Rent In Agargaon,4.4 Lakh,"Agargaon, Dhaka",,,"2,200 sqft",Floor,For Rent,26 June 2022,https://www.bproperty.com//en/property/details-4447096.html
Set Up Your New Office In The Busiest Location Of East Rampura As A 3500 Sq. Ft. Office Space Is Prepared To Be Rented Nearby Rupali Bank Limited.,1.7 Lakh,"East Rampura, Rampura, Dhaka",,,"3,500 sqft",Floor,For Rent,27 November 2022,https://www.bproperty.com//en/property/details-1788356.html
"An Excellent Commercial Floor Is Vacant Right Now For Rental Purpose At Uttar Badda, Which Is 12,300 Sq Ft",9.84 Lakh,"Uttar Badda, Badda, Dhaka",,,"12,300 sqft",Floor,For Rent,11 July 2023,https://www.bproperty.com//en/property/details-5275957.html
2294 Square Feet Open Floor For Rent In Motijheel,3.9 Lakh,"Motijheel, Dhaka",,,"2,294 sqft",Floor,For Rent,2 November 2022,https://www.bproperty.com//en/property/details-1905493.html
Near Gawair Adarsha High School Commercial Floor For Rent,4.5 Lakh,"Dakshin Khan, Dhaka",,,"25,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1884274.html
"Bringing you a 12000 SQ FT office for rent, in Jaleshwar",2.88 Lakh,"Jaleshwar, Savar, Dhaka",,,"12,000 sqft",Floor,For Rent,26 December 2021,https://www.bproperty.com//en/property/details-5372072.html
5400 Sq Feet Commercial Space For Rent In The Great Area Of Uttar Badda,4.32 Lakh,"Uttar Badda, Badda, Dhaka",,,"5,400 sqft",Floor,For Rent,11 July 2023,https://www.bproperty.com//en/property/details-5275952.html
Commercial Floor Of 4200 Sq Ft Is For Rent In Agrabad Commercial Area,2.52 Lakh,"36 Goshail Danga Ward, Chattogram",,,"4,200 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5184838.html
Look At This Commercial Floor Of 1200 Sq. ft For Rent In Agrabad Commercial Area.,72 Thousand,"36 Goshail Danga Ward, Chattogram",,,"1,200 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5184840.html
"For Your Well-done Business, A Commercial Space Of 1500 Sq Ft Is For Rent In Savar, Ashulia",60 Thousand,"Ashulia, Savar, Dhaka",,,"1,500 sqft",Floor,For Rent,25 July 2022,https://www.bproperty.com//en/property/details-4966874.html
This 1800 Square Feet Commercial Space For Rent Available At Kawran Bazar Road.,2.16 Lakh,"Karwan Bazar, Tejgaon, Dhaka",,,"1,800 sqft",Floor,For Rent,24 June 2022,https://www.bproperty.com//en/property/details-5430733.html
Commercial Floor Of 4200 Sq Ft Is Up For Rent In Agrabad Commercial Area,2.52 Lakh,"36 Goshail Danga Ward, Chattogram",,,"4,200 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5184837.html
Evaluate This Commercial Floor Of 4200 Sq Ft For Rent In Agrabad Commercial Area,2.52 Lakh,"36 Goshail Danga Ward, Chattogram",,,"4,200 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5184839.html
View This Commercial Floor Of 2600 Sq Ft For Rent In Agrabad Commercial Area,1.56 Lakh,"36 Goshail Danga Ward, Chattogram",,,"2,600 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5262241.html
3700 Square Feet Large And Comfortable Commercial Space Is Up For Rent In Gulshan 2 Circle,6.29 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"3,700 sqft",Floor,For Rent,7 October 2020,https://www.bproperty.com//en/property/details-2078597.html
A Commercial Floor Of 1400 Sq. Ft For Rent In Agrabad Commercial Area.,85 Thousand,"36 Goshail Danga Ward, Chattogram",,,"1,400 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5262244.html
A 4500 Square Feet Commercial Floor For Rent At Gulshan 2 Beside To Eastern Bank Limited.,5.85 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,500 sqft",Floor,For Rent,19 June 2022,https://www.bproperty.com//en/property/details-5421360.html
4100 Square Feet Open Space Is Up For Rent In Savar,65.5 Thousand,"Hemayetpur, Savar, Dhaka",,,"4,100 sqft",Floor,For Rent,30 June 2022,https://www.bproperty.com//en/property/details-4417930.html
Commercial Floor Of 2600 Sq Ft Is For Rent In Agrabad Commercial Area,1.56 Lakh,"36 Goshail Danga Ward, Chattogram",,,"2,600 sqft",Floor,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5262242.html
Checkout This 4000 Sq Ft Open Floor For Rent In Savar,1.6 Lakh,"Block A, Radio Colony, Savar, Dhaka",,,"4,000 sqft",Floor,For Rent,1 March 2022,https://www.bproperty.com//en/property/details-5137040.html
"600 Square Feet Open Floor Is Ready For Rent In Uttara, Dolipara",15 Thousand,"Block C, Dolipara, Uttara, Dhaka",,,600 sqft,Floor,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-5426230.html
Invest In This 1500 Sq Ft Commercial Space For Rent In Uttara,30 Thousand,"Block C, Dolipara, Uttara, Dhaka",,,"1,500 sqft",Floor,For Rent,22 June 2022,https://www.bproperty.com//en/property/details-5426229.html
2400 Sq Ft Commercial Space With Modern Features Is For Rent In Uttara-4,1.44 Lakh,"Sector 4, Uttara, Dhaka",,,"2,400 sqft",Floor,For Rent,16 January 2023,https://www.bproperty.com//en/property/details-3795274.html
2400 Sq Ft Quality Commercial Floor Is For Rent In Uttara-4,1.44 Lakh,"Sector 4, Uttara, Dhaka",,,"2,400 sqft",Floor,For Rent,16 January 2023,https://www.bproperty.com//en/property/details-3795275.html
See This Business Space For Rent In Tejgaon.,20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-4909616.html
"Take This 20,000 Sq Ft Commercial Space For Rent In Tejgaon I/A",20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-4909615.html
See This Open Space Of 20000 Sq. Ft Is For Rent Located In Tejgaon Industrial Area .,20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-4909613.html
"Check This Commercial Floor For Rent In Bir Uttam Mir Shawkat Sarak, Tejgaon",20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-4909606.html
"A Finely Developed Commercial Space Of 20000 Sq Ft Is Ready To Be Rented In Tejgaon, Near Bangladesh College Of Physicians And Surgeons (BCPS)",20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-1724933.html
2200 Square Feet Large Commercial Floor For Rent At Agargaon Close To Global School & College,4.4 Lakh,"Agargaon, Dhaka",,,"2,200 sqft",Floor,For Rent,26 June 2022,https://www.bproperty.com//en/property/details-4447098.html
Take A Look At This 1700 Sq Ft Commercial Space For Rent At Hathazari,60 Thousand,"Hathazari, Chattogram",,,"1,700 sqft",Floor,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-5555993.html
"Commercial Open Floor Of 6800 Sq Ft For Rent In Agrabad Commercial Area, 36 Goshaildanga Ward",10.2 Lakh,"36 Goshail Danga Ward, Chattogram",,,"6,800 sqft",Floor,For Rent,26 June 2023,https://www.bproperty.com//en/property/details-5184832.html
20000 Square Feet Commercial Space For Rent In Tejgaon Industrial Area,20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-4909614.html
"Grab This 3000 Sq Ft Commercial Area For Rent In Khilkhet, Namapara, Boatghat",1.8 Lakh,"Boatghat, Namapara, Khilkhet, Dhaka",,,"3,000 sqft",Floor,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-5585363.html
"A 20000 Sq Ft Well-maintained Commercial Space Is Available For Rent In Tejgaon, Near Mohakhali Inter District Bus Terminal",20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-1724941.html
Strongly Constructed 2500 Sq Ft Commercial Floor Is Available To Rent In Uttara,8.13 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,18 December 2022,https://www.bproperty.com//en/property/details-5538756.html
"A Structurally Well Set Commercial Space Of 20000 Sq Ft For Rent Is Available In Tejgaon, Near Tejgaon Women College",20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-1725308.html
Delightful Office Space Is Ready For Rent In Banani,20.13 Lakh,"Banani, Dhaka",,,"11,500 sqft",Floor,For Rent,9 June 2021,https://www.bproperty.com//en/property/details-1923374.html
Contact us to Rent This 3300 sq ft Office Space which is now available in Gulshan 2,5.5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"3,300 sqft",Floor,For Rent,8 May 2022,https://www.bproperty.com//en/property/details-5155325.html
Look At This Large 3000 Square Feet Commercial Floor For Rent At Gulshan 1 Close To Commercial Bank of Ceylon PLC .,4.5 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,000 sqft",Floor,For Rent,7 June 2022,https://www.bproperty.com//en/property/details-5496959.html
Wonderful 2500 SQ FT Commercial Floor is available to Rent in Uttara 11,7.5 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,18 December 2022,https://www.bproperty.com//en/property/details-5538757.html
3000 Sq Ft Large Commercial Space For Rent At Gulshan 1 Next To Commercial Bank of Ceylon PLC .,4.5 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,000 sqft",Floor,For Rent,7 June 2022,https://www.bproperty.com//en/property/details-5496961.html
This Commercial Property Is For Rent In Uttara 11 With Satisfactory Price.,1.88 Lakh,"Sector 11, Uttara, Dhaka",,,"1,250 sqft",Floor,For Rent,8 May 2021,https://www.bproperty.com//en/property/details-5213578.html
"A 1250 Sq. Ft Business Space Is Up For Rent In The Location Of Sonargaon Janapath, Uttara .",1.62 Lakh,"Sector 11, Uttara, Dhaka",,,"1,250 sqft",Floor,For Rent,8 May 2021,https://www.bproperty.com//en/property/details-5213585.html
1250 Sq Ft Commercial Property At Sonargaon Janapath Is Available For Rent With Satisfactory Price.,1.62 Lakh,"Sector 11, Uttara, Dhaka",,,"1,250 sqft",Floor,For Rent,25 June 2022,https://www.bproperty.com//en/property/details-5213584.html
"Prominent Location And Splendid Outlook, This 6000 Sq Ft Office Space Is Up For Rent In Gulshan 2",9 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"6,000 sqft",Floor,For Rent,28 November 2021,https://www.bproperty.com//en/property/details-3473169.html
Deal With Your Business In A 2750 Sq Ft Commercial Space With A Convenient Rent In Shantinagar Area Near To Karnaphuli Garden City Market,1.36 Lakh,"Kakrail, Dhaka",,,"2,750 sqft",Floor,For Rent,25 August 2022,https://www.bproperty.com//en/property/details-1688135.html
Deal With Your Business In A 2750 Sq Ft Commercial Space With A Convenient Rent In Shantinagar Area Near To Bangladesh Institute Of Science & Technology (bist),1.36 Lakh,"Kakrail, Dhaka",,,"2,750 sqft",Floor,For Rent,28 August 2022,https://www.bproperty.com//en/property/details-1688092.html
"Prominent Location And Splendid Outlook, This 9000 Sq Ft Commercial Space Is Up For Rent In Gulshan 2",11.7 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"9,000 sqft",Floor,For Rent,30 November 2021,https://www.bproperty.com//en/property/details-4742194.html
"Best Location For Your Office, This 2500 Sq Ft Business Space Is Ready To Rent At Outer Circular Road, Shiddheswari",5 Lakh,"Shiddheswari, Dhaka",,,"2,500 sqft",Floor,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-5572806.html
"This 3195 Sq Ft Commercial Space Will Be A Great Option For You To Boost Up Your Business At Sector 6, Uttara",2.5 Lakh,"Sector 6, Uttara, Dhaka",,,"3,195 sqft",Floor,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-3476290.html
We Are Happy To Presents This 3195 Sq Ft Fitted Office Located In Uttara For Rent,2.5 Lakh,"Sector 6, Uttara, Dhaka",,,"3,195 sqft",Floor,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-3476289.html
"In Banani, A Wonderful Office Space is Available For Rent",20.13 Lakh,"Banani, Dhaka",,,"11,500 sqft",Floor,For Rent,9 June 2021,https://www.bproperty.com//en/property/details-1923376.html
6000 Sq Ft Commercial Space With Huge Business Scopes Is For Rent In Gulshan 2,7.8 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"6,000 sqft",Floor,For Rent,9 May 2022,https://www.bproperty.com//en/property/details-5489118.html
"Smart Commercial Floor Of 2890 Sq Ft With Smart Service Package Is Now Up For Rent At Progoti Sorony, Merul Badda",3.47 Lakh,"Merul Badda, Badda, Dhaka",,,"2,890 sqft",Floor,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-5272838.html
30050 Sq Ft Commercial Space Is Ready For Rent At Gulshan 2,45.08 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"30,050 sqft",Floor,For Rent,25 March 2021,https://www.bproperty.com//en/property/details-4615102.html
"Dagormora, Savar Is Offering You 4500 Sq Ft Commercial Floor Ready For Rent",1 Lakh,"Savar, Dhaka",,,"4,500 sqft",Floor,For Rent,4 March 2022,https://www.bproperty.com//en/property/details-5332924.html
Near PrimeAsia University A Commercial Space Is Available For Rent In Banani,20.13 Lakh,"Banani, Dhaka",,,"11,500 sqft",Floor,For Rent,9 June 2021,https://www.bproperty.com//en/property/details-1923368.html
"2500 Sq Ft Open Floor For Rent In Middle Badda, Badda",60 Thousand,"Badda, Dhaka",,,"2,500 sqft",Floor,For Rent,24 May 2023,https://www.bproperty.com//en/property/details-2068877.html
"10000 Square Feet Of Commercial Floor Space For Rent In Tejgaon, Tejgaon Industrial Area",6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526476.html
Checkout This 10000 Square Feet Commercial Area For Rent In Tejgaon,6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526479.html
"Take A Look At This 10000 Square Feet Office Space For Rent In Tejgaon, Tejgaon Industrial Area",6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526480.html
10000 Square Feet Vacant Commercial Floor For Rent In Tejgaon,6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526478.html
10000 Square Feet Spacious Commercial Floor Is For Rent In Tejgaon,6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526482.html
Readily Available A Nice 5000 Sq Ft Commercial Space At Uttara Residential Model Town,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,9 April 2023,https://www.bproperty.com//en/property/details-5561588.html
This 5000 Sq Ft Office Space Is Up For Rent In A Most Demanded Location Of Uttara Residential Model Town,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,9 April 2023,https://www.bproperty.com//en/property/details-5561587.html
"Best Location For Your Office, This 5000 Sq Ft Business Space Is Ready To Rent At Uttara Residential Model Town",2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,9 April 2023,https://www.bproperty.com//en/property/details-5561584.html
Seize This 10000 Square Feet Commercial Space For Rent In Tejgaon,6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526483.html
See This Commercial Space Of 8500 Sq. Ft Is For Rent Located In Kamarpara Near Turag Model School.,1.7 Lakh,"Turag, Dhaka",,,"8,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-2002637.html
1500 Sq Ft Commercial Space Available For Rent In Uttara 13,80 Thousand,"Sector 13, Uttara, Dhaka",,,"1,500 sqft",Floor,For Rent,28 March 2022,https://www.bproperty.com//en/property/details-2059229.html
"Use This 8500 Sq Ft Rental Property as Your Office, Located At Kamarpara nearby Kamarpara Jame Masjid",1.7 Lakh,"Turag, Dhaka",,,"8,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-2002636.html
Remarkable Commercial Floor For Rent In Uttara Sector 13 Near Gausul Azam Jame Masjid,3.96 Lakh,"Sector 13, Uttara, Dhaka",,,"3,050 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1908902.html
Nice Commercial Space For Rent In Uttara Sector 13 Near Gausul Azam Jame Masjid,3.96 Lakh,"Sector 13, Uttara, Dhaka",,,"3,050 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1908903.html
Rent This 5000 Square Feet Commercial Space Available At Uttara,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5561603.html
View This 2500 Square Feet Commercial Space Available For Rent At Uttara,2.5 Lakh,"Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561590.html
3850 Square Feet Commercial Space Is Ready For Rent In Uttara-11 Near To The Shop Of Hasan Lighting & Decorator,3.85 Lakh,"Sector 11, Uttara, Dhaka",,,"3,850 sqft",Floor,For Rent,27 February 2023,https://www.bproperty.com//en/property/details-5341833.html
"We Are Presenting This 3195 Sq Ft Office For Rent Which Is Located In Sector 6, Uttara",2.5 Lakh,"Sector 6, Uttara, Dhaka",,,"3,195 sqft",Floor,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-3476288.html
"2500 Square Feet Commercial Space Of Great Quality Is Available For Rent In Uttara, Uttar Residential Model Town",2.5 Lakh,"Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561591.html
2400 Sq Ft Commercial Floor For Rent In Savar,48 Thousand,"Savar, Dhaka",,,"2,400 sqft",Floor,For Rent,27 August 2020,https://www.bproperty.com//en/property/details-2054760.html
