title,price,location,room,bath,size,type,purpose,updated,link
"Invest In Your Dreams By Renting This Decent 2530 Sq. Ft Home Which Is Available At Bashundhara R-A, Block K.",33 Thousand,"Block K, Bashundhara R-A, Dhaka",4 Beds,4 Baths,"2,530 sqft",Apartment,For Rent,2 January 2023,https://www.bproperty.com//en/property/details-4224051.html
Wonderful Flat Of 1250 Sq Ft Is Available For Rent In Bashundhara R-A,20 Thousand,"Block D, Bashundhara R-A, Dhaka",2 Beds,2 Baths,"1,250 sqft",Apartment,For Rent,26 September 2023,https://www.bproperty.com//en/property/details-3082517.html
Let Us Assist You To Rent This Flat At Oxygen Kuwaish Road Summiting The Vision About Your Future Home.,13 Thousand,"Bayazid, Chattogram",2 Beds,3 Baths,"1,000 sqft",Apartment,For Rent,26 September 2023,https://www.bproperty.com//en/property/details-5425874.html
"Dwell In This 1150 Sq Ft Flat Up For Rent In Mohammadpur, Katashur",20 Thousand,"Dhaka Real Estate, Katashur, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,14 March 2023,https://www.bproperty.com//en/property/details-3517753.html
1250 Sq Ft Modest Flat Is Up For Rent In West Dhanmondi And Shangkar,25 Thousand,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",2 Beds,2 Baths,"1,250 sqft",Apartment,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-3930875.html
"Pursue This 1600 Sq Ft Apartment Ready For Rent In Aftab Nagar, Block B",25 Thousand,"Block B, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-5575326.html
Obtain This 1250 Sq Ft Rental Property At Middle Paikpara Next To Bowshagari Central Masjid With A Very Affordable Price,20 Thousand,"Middle Paikpara, Mirpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,17 September 2023,https://www.bproperty.com//en/property/details-5392305.html
Tastefully Designed This 2800 Sq Ft Flat Is Now Vacant For Rent In Bashundhara R-a,80 Thousand,"Block A, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"2,800 sqft",Apartment,For Rent,13 March 2023,https://www.bproperty.com//en/property/details-5557454.html
"Looking for a nice home to rent in Middle Paikpara, check this one which is 800 SQ FT",13 Thousand,"Middle Paikpara, Mirpur, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,29 August 2022,https://www.bproperty.com//en/property/details-4447457.html
Comfortable And Nicely Planned Flat In Uttara For Rent Nearby Radical Hospitals,70 Thousand,"Sector 5, Uttara, Dhaka",3 Beds,4 Baths,"2,543 sqft",Apartment,For Rent,13 March 2023,https://www.bproperty.com//en/property/details-1921057.html
"Make This 2900 Sq Feet Nice Duplex Flat Yours, By Renting It In Gulshan 2",1.9 Lakh,"Gulshan 2, Gulshan, Dhaka",4 Beds,4 Baths,"2,900 sqft",Duplex,For Rent,22 March 2023,https://www.bproperty.com//en/property/details-3607435.html
Grab This 1500 Sq Ft Apartment For Rent In Uttara-12,35 Thousand,"Sector 12, Uttara, Dhaka",3 Beds,4 Baths,"1,500 sqft",Apartment,For Rent,26 September 2023,https://www.bproperty.com//en/property/details-3449982.html
Gulshan 1 Has This Spacious Apartment Of 2600 Sq Ft Available For Rent,80 Thousand,"Gulshan 1, Gulshan, Dhaka",3 Beds,3 Baths,"2,600 sqft",Apartment,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-3059251.html
"Make your residence in a 1150 SQ FT rental property at Mohammadpur, Road No 1/1",18.5 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,"1,150 sqft",Apartment,For Rent,19 September 2023,https://www.bproperty.com//en/property/details-4412600.html
A well-defined residential apartment of 3000 SQ FT is available for rent in Gulshan,1.2 Lakh,"Gulshan 2, Gulshan, Dhaka",3 Beds,3 Baths,"3,000 sqft",Apartment,For Rent,15 March 2022,https://www.bproperty.com//en/property/details-3088379.html
A Beautiful Furnished Apartment Is Up For Rent At Uttara Near International Hope School Bangladesh,65 Thousand,"Sector 4, Uttara, Dhaka",4 Beds,3 Baths,"2,450 sqft",Apartment,For Rent,7 September 2023,https://www.bproperty.com//en/property/details-1923283.html
2200 Sq Ft Full Furnished Residential Apartment For Rent In Gulshan,1.25 Lakh,"Gulshan 2, Gulshan, Dhaka",2 Beds,3 Baths,"2,200 sqft",Apartment,For Rent,12 March 2023,https://www.bproperty.com//en/property/details-1682341.html
Flat For Rent Covering An Area Of 2000 Sq Ft In Uttara Nearby Mission International College,35 Thousand,"Sector 9, Uttara, Dhaka",3 Beds,4 Baths,"2,000 sqft",Apartment,For Rent,17 December 2021,https://www.bproperty.com//en/property/details-1824051.html
Brand New Flat Covering An Area Of 1310 Sq Ft Is Ready For Rent In Khilgaon,26 Thousand,"Ward 23, Chowdhuripara, Khilgaon, Dhaka",3 Beds,3 Baths,"1,310 sqft",Apartment,For Rent,3 September 2023,https://www.bproperty.com//en/property/details-2047959.html
1350 Sq Ft Flat For Rent In Khulshi Close To Khulshi Jame Masjid,30 Thousand,"Zakir Hossain Housing Society, South Khulshi, Khulshi, Chattogram",2 Beds,4 Baths,"1,350 sqft",Apartment,For Rent,6 November 2021,https://www.bproperty.com//en/property/details-1831055.html
A Rightly Planned Flat Is Found For Rent In South Banasree Nearby Eastern Banabithi Shopping Complex,26 Thousand,"Block L, South Banasree Project, Banasree, Dhaka",4 Beds,4 Baths,"1,900 sqft",Apartment,For Rent,29 August 2023,https://www.bproperty.com//en/property/details-1967237.html
"3500 Sq Ft Secured Flat Is Up For Rent In Baridhara, K Block",2.2 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,500 sqft",Apartment,For Rent,12 March 2023,https://www.bproperty.com//en/property/details-5555538.html
Beautiful 3200 Sq Ft Apartment For Rent At Gulshan 1,2.5 Lakh,"Gulshan 1, Gulshan, Dhaka",4 Beds,4 Baths,"3,200 sqft",Apartment,For Rent,17 July 2023,https://www.bproperty.com//en/property/details-3071757.html
"Comfortable and well designed flat of 3200 SQ FT in Bashundhara R/A Block C for rent, near Mridha Bari Jame Mosjid",1 Lakh,"Block C, Bashundhara R-A, Dhaka",4 Beds,5 Baths,"3,200 sqft",Apartment,For Rent,12 February 2023,https://www.bproperty.com//en/property/details-1772824.html
3200 Sq Ft Apartment Is Available For Rent In Gulshan,2.5 Lakh,"Gulshan 1, Gulshan, Dhaka",4 Beds,4 Baths,"3,200 sqft",Apartment,For Rent,17 July 2023,https://www.bproperty.com//en/property/details-3071751.html
1500 Sq Ft Ready Flat For Rent In Bashundhara R-a,18 Thousand,"Block L, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-5330861.html
2800 Square Feet Duplex Ready For Rent In Uttara,70 Thousand,"Sector 11, Uttara, Dhaka",5 Beds,4 Baths,"2,800 sqft",Duplex,For Rent,1 September 2023,https://www.bproperty.com//en/property/details-5062959.html
1600 Square Feet Apartment With Amazing Rooms Is For Rent In Uttara-6,35 Thousand,"Sector 6, Uttara, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,6 August 2022,https://www.bproperty.com//en/property/details-4621765.html
"Now You Can Afford To Dwell Well, Check This 1700 Sq Ft Apartment In Dhaka Uddan",20 Thousand,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,26 February 2023,https://www.bproperty.com//en/property/details-5324099.html
"Get Ready To Live In This 1650 Sq Ft Flat For Rent In Khilgaon, Block C",35 Thousand,"Block C, Khilgaon, Dhaka",3 Beds,5 Baths,"1,650 sqft",Apartment,For Rent,25 September 2023,https://www.bproperty.com//en/property/details-3908444.html
"1300 Square Feet Apartment For Rent In Adabor, Baitul Aman Housing Society",22 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,14 March 2023,https://www.bproperty.com//en/property/details-3220256.html
Moderate 3000 Sq Ft Apartment For Rent In Sugandha R-a Adjacent To Frobel Academy.,60 Thousand,"Sugandha Residential Area, Panchlaish, Chattogram",4 Beds,4 Baths,"3,000 sqft",Apartment,For Rent,5 February 2021,https://www.bproperty.com//en/property/details-3202099.html
"We Are Offering You A 1200 Square Feet Apartment For Rent In Adabor, Baitul Aman Housing Society",20 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-3219201.html
"Smartly Priced 1700 Sq Ft Flat, That You Should Check In Mohammadpur",20 Thousand,"Block C, Dhaka Uddan, Mohammadpur, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,26 February 2023,https://www.bproperty.com//en/property/details-5324096.html
A 1300 Sq Ft Nice Apartment Is Ready To Rent At Uttara Sector 4,27 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,300 sqft",Apartment,For Rent,25 September 2023,https://www.bproperty.com//en/property/details-3469179.html
Dwell In This 2200 Square Feet Apartment Ready For Rent In Uttara-4,55 Thousand,"Sector 4, Uttara, Dhaka",4 Beds,4 Baths,"2,200 sqft",Apartment,For Rent,25 September 2023,https://www.bproperty.com//en/property/details-3469332.html
Property In Aftab Nagar– 1900 Sq Ft Flat For Rent,32 Thousand,"Block C, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,900 sqft",Apartment,For Rent,23 September 2023,https://www.bproperty.com//en/property/details-3863921.html
This Wonderful Flat Is Set For Rent With An Amazing Floor Plan Which Is 1450 Sq Ft In West Dhanmondi And Shangkar,30 Thousand,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",3 Beds,4 Baths,"1,450 sqft",Apartment,For Rent,4 September 2023,https://www.bproperty.com//en/property/details-5598620.html
"Apartment Ready To Rent In South Khulshi, Nearby South Khulshi Police Station",30 Thousand,"South Khulshi, Khulshi, Chattogram",3 Beds,4 Baths,"1,400 sqft",Apartment,For Rent,25 January 2022,https://www.bproperty.com//en/property/details-1978917.html
For Rental purpose 1500 SQ FT apartment is now up to Rent in Bashundhara R-A,18 Thousand,"Block L, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-5330859.html
1265 Square Feet Medium Size Flat Is Now Up For Rent In The Location Of Nobodoy Housing Society,18 Thousand,"Block B, Nobodoy Housing Society, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,265 sqft",Apartment,For Rent,30 August 2023,https://www.bproperty.com//en/property/details-2069283.html
This Well Designed Flat Of 1400 Sq Ft Which Is Up For Rent In South Khulshi,30 Thousand,"South Khulshi, Khulshi, Chattogram",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,2 February 2022,https://www.bproperty.com//en/property/details-4635520.html
"Perfect For A Family Home, This Apartment Of 800 Sq Ft Is Up For Rent In PC Culture Housing",18 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,23 September 2023,https://www.bproperty.com//en/property/details-3006534.html
Start Living In This Gorgeous Full Furnished Apartment Of 4200 Sq Ft In Baridhara Which Is Ready For Rent.,3 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"4,200 sqft",Apartment,For Rent,27 August 2023,https://www.bproperty.com//en/property/details-5103375.html
1230 Sq Ft Flat With 3 Bedrooms Is Up For Rent In Aftab Nagar,30 Thousand,"Block A, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,230 sqft",Apartment,For Rent,8 March 2023,https://www.bproperty.com//en/property/details-4112047.html
Offering You A 800 Sq Ft Nice Flat For Rent In PC Culture Housing,17 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,23 September 2023,https://www.bproperty.com//en/property/details-3006778.html
You Will Surely Feel Reviving In This 1266 Sq Ft Flat For Rent In A Soothing Area Of Bashundhara R-a,16 Thousand,"Block L, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,266 sqft",Apartment,For Rent,22 August 2022,https://www.bproperty.com//en/property/details-5390223.html
1850 Square Feet Full Furnished Apartment Is Ready For Rent In Uttara-11,70 Thousand,"Sector 11, Uttara, Dhaka",3 Beds,4 Baths,"1,850 sqft",Apartment,For Rent,9 September 2022,https://www.bproperty.com//en/property/details-3045018.html
"Grab This Huge 2200 Sq Ft Flat For Rent In 15 No. Bagmoniram Ward, Nasirabad",35 Thousand,"O R Nizam Road Residential Area, Nasirabad, 15 No. Bagmoniram Ward, Chattogram",3 Beds,4 Baths,"2,200 sqft",Apartment,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-3196159.html
"1400 Square Feet Apartment Is For Rent In Maghbazar, Doctor Goli",35 Thousand,"Maghbazar, Dhaka",3 Beds,4 Baths,"1,400 sqft",Apartment,For Rent,12 March 2023,https://www.bproperty.com//en/property/details-3106567.html
"We Are Offering You A Very Spacious 3500 Sq Ft Full Furnished Flat For Rent In Block K, Baridhara",3 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,500 sqft",Apartment,For Rent,27 August 2023,https://www.bproperty.com//en/property/details-4656560.html
A well-constructed 1250 SQ FT apartment is ready to Rent in Bashundhara R-A,23 Thousand,"Block K, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,4 January 2023,https://www.bproperty.com//en/property/details-5370544.html
We Are Offering A Reasonably Priced Flat For Rent Which Is Featuring 2600 Sq Ft Space In Banani,80 Thousand,"Banani, Dhaka",4 Beds,4 Baths,"2,600 sqft",Apartment,For Rent,24 September 2023,https://www.bproperty.com//en/property/details-3157193.html
"Well Developed Residence Up For Rent In Uttara Near Standard Chartered Bank Limited, Of 2150 Sq Ft",45 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"2,150 sqft",Apartment,For Rent,28 August 2023,https://www.bproperty.com//en/property/details-1711205.html
"Reside Conveniently In This Well Constructed 1300 Sq Ft Flat For Rent In South Khulsi, Near Pahartali University College",25 Thousand,"Zakir Hossain Housing Society, South Khulshi, Khulshi, Chattogram",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,7 January 2023,https://www.bproperty.com//en/property/details-1772635.html
"Impressive Full Furnished Apartment Of 4000 Sq Ft Is Up For Rent In Block K, Baridhara",2.8 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"4,000 sqft",Apartment,For Rent,27 August 2023,https://www.bproperty.com//en/property/details-5132284.html
3200 Sq Ft Residential Flat Is Up For Rent In Baridhara,2 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,200 sqft",Apartment,For Rent,28 August 2021,https://www.bproperty.com//en/property/details-5179252.html
"Smartly Priced 2300 Sq Ft Apartment, That You Should Check In Talertek, Khilkhet",30 Thousand,"Talertek, Khilkhet, Dhaka",5 Beds,5 Baths,"2,300 sqft",Apartment,For Rent,28 April 2023,https://www.bproperty.com//en/property/details-3754478.html
Modern 1800 sq ft flat is up for rent in bashundhara r-a,60 Thousand,"Road No 20, Block G, Bashundhara R-A, Dhaka",3 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,24 August 2022,https://www.bproperty.com//en/property/details-2032928.html
Meet With A Fascinating 1350 Sq Ft Ready Flat For Rent In East Rampura,22 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,22 September 2023,https://www.bproperty.com//en/property/details-5573646.html
3200 Sq Ft Residential Flat Is Up For Rent In Baridhara,2 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,200 sqft",Apartment,For Rent,23 December 2021,https://www.bproperty.com//en/property/details-5179250.html
"1485 Sq Ft Flat With Great Rooms For Rent In Mohammadpur, Mohammadia Housing Society",26 Thousand,"Mohammadia Housing Society, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,485 sqft",Apartment,For Rent,3 September 2023,https://www.bproperty.com//en/property/details-5595544.html
"960 Sq Ft Apartment Is Ready For Rent In Aftab Nagar, Block F",17 Thousand,"Sector 2, Block F, Aftab Nagar, Dhaka",2 Beds,2 Baths,960 sqft,Apartment,For Rent,8 September 2023,https://www.bproperty.com//en/property/details-3881842.html
1485 Sq Ft Nicely Planned Apartment Is Available For Rent In Mohammadia Housing Society,30 Thousand,"Mohammadia Housing Society, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,485 sqft",Apartment,For Rent,3 September 2023,https://www.bproperty.com//en/property/details-5595550.html
"Meet With A Fascinating 1515 Sq Ft Ready Flat For Rent In Rajabazar, Tejgaon",35 Thousand,"Rajabazar, Tejgaon, Dhaka",3 Beds,3 Baths,"1,515 sqft",Apartment,For Rent,21 September 2023,https://www.bproperty.com//en/property/details-4562262.html
"A Relaxing 1000 Sq Ft Residential Property Is Up For Rent At Block E, Lalmatia",30 Thousand,"Block E, Lalmatia, Dhaka",3 Beds,3 Baths,"1,000 sqft",Apartment,For Rent,22 September 2023,https://www.bproperty.com//en/property/details-3631037.html
"1100 Sq Ft Flat With Cozy Rooms Is For Rent In Khilgaon, Taltola",26 Thousand,"Taltola, Khilgaon, Dhaka",3 Beds,3 Baths,"1,100 sqft",Apartment,For Rent,10 March 2023,https://www.bproperty.com//en/property/details-5017089.html
"Take A Look To An Impressive Full Furnished Flat Of 3500 Sq Ft For Rent Located At Block K, Baridhara",3 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,500 sqft",Apartment,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-4656574.html
In Bochila This Flat Is Up For Rent Which Is 2000 Sq Ft,25 Thousand,"Block A, Bochila Garden City, Bochila, Mohammadpur, Dhaka",3 Beds,4 Baths,"2,000 sqft",Apartment,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-5555795.html
"Check This Fine Looking Flat Of 750 Sq Ft Offered For Rent In Block E, Lalmatia",24 Thousand,"Block E, Lalmatia, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,19 September 2023,https://www.bproperty.com//en/property/details-4821816.html
1500 Sq Ft Apartment Is Now Unoccupied To Rent In Mohammadpur,15 Thousand,"Block B, Chandrima Model Town, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,9 March 2023,https://www.bproperty.com//en/property/details-4521155.html
View This 1230 Sq Ft Flat Up For Rent In Aftab Nagar Main Road.,30 Thousand,"Block A, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,230 sqft",Apartment,For Rent,8 March 2023,https://www.bproperty.com//en/property/details-4112043.html
Beautiful And Well-constructed Flat Is Ready For Rent At Adabor Nearby Crest International School & College,22 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,5 September 2022,https://www.bproperty.com//en/property/details-1919156.html
Grab This Flat Up For Rent In Gulshan 2 Near Gulshan Central Masjid,1.2 Lakh,"Gulshan 2, Gulshan, Dhaka",4 Beds,4 Baths,"3,000 sqft",Apartment,For Rent,20 September 2023,https://www.bproperty.com//en/property/details-1922621.html
